\fixlen = T
|set|TIME       |ndiv_PDCSAP_FLUX|
|int|double     |double          |
 9   922.4577427 0.999643536132   
 9   922.4781769 1.00035780965    
 9   922.4986112 0.999260577191   
 9   922.5190455 0.999199344133   
 9   922.5394797 0.999128858829   
 9   922.5599140 0.999352258554   
 9   922.5803483 0.998763226824   
 9   922.6007825 0.999420052295   
 9   922.6212168 0.999216839293   
 9   922.6416511 0.99906939211    
 9   922.6620852 0.997953823378   
 9   922.6825196 0.999663975188   
 9   922.7029538 0.998939524197   
 9   922.7233880 0.998958533361   
 9   922.7438223 0.998815123522   
 9   922.7642566 0.999190175997   
 9   922.7846908 0.998100681781   
 9   922.8051251 0.999058709969   
 9   922.8255593 0.998267138128   
 9   922.8459936 0.999678274116   
 9   922.8664279 0.99994549585    
 9   922.8868621 0.999486079699   
 9   922.9072964 0.999756413553   
 9   922.9277306 0.99885633808    
 9   922.9481649 1.00022289506    
 9   922.9685991 0.999097737632   
 9   922.9890334 0.999187652657   
 9   923.0094676 0.998936243855   
 9   923.0299020 0.998773740742   
 9   923.0503361 0.999483051691   
 9   923.0707705 0.9995105561     
 9   923.0912047 0.998740348539   
 9   923.1116389 0.999957607884   
 9   923.1320732 0.99874480644    
 9   923.1525075 0.9989284215     
 9   923.1729416 0.998900328312   
 9   923.1933760 0.998313399366   
 9   923.2138102 0.998820506648   
 9   923.2342444 0.998954075459   
 9   923.2546787 0.999512827106   
 9   923.2751130 0.998073093261   
 9   923.2955471 0.998402557389   
 9   923.3159815 0.998472874471   
 9   923.3364157 0.998232568366   
 9   923.3568501 0.998470098796   
 9   923.3772842 0.998935823298   
 9   923.3977185 0.999247876378   
 9   923.4181527 0.99940718326    
 9   923.4385869 0.999596265557   
 9   923.4590212 0.998455968091   
 9   923.4794554 0.998909664671   
 9   923.4998897 0.998822945877   
 9   923.5203239 0.997992598707   
 9   923.5407582 0.999384809643   
 9   923.5611924 0.998632854244   
 9   923.5816267 0.99804609352    
 9   923.6020610 0.998175877321   
 9   923.6224951 0.998090336086   
 9   923.6429295 0.998545799004   
 9   923.6633637 0.999553368773   
 9   923.6837979 0.999452014605   
 9   923.7042322 0.999730339037   
 9   923.7246665 0.998560097933   
 9   923.7451006 0.998786525666   
 9   923.7655349 0.999064093095   
 9   923.7859692 0.998666078224   
 9   923.8064033 0.998727984172   
 9   923.8268377 0.998178568884   
 9   923.8472719 0.99954192963    
 9   923.8881404 0.997918664837   
 9   923.9085746 0.998446379398   
 9   923.9290090 0.990162757971   
 9   923.9494431 0.98753015707    
 9   923.9698774 0.989767686996   
 9   923.9903117 0.997967785861   
 9   924.0107459 0.998797628363   
 9   924.0311801 0.998544116777   
 9   924.0516144 0.99921978319    
 9   924.0720486 0.998906888996   
 9   924.0924828 0.999152410004   
 9   924.1129171 0.998806880611   
 9   924.1333513 0.99985272104    
 9   924.1537856 0.998876440691   
 9   924.1742198 0.998471612801   
 9   924.1946540 0.998561023157   
 9   924.2355225 0.998141728116   
 9   924.2559567 0.998045925298   
 9   924.2763910 0.998408865739   
 9   924.2968253 0.998504920892   
 9   924.3172594 0.99884321671    
 9   924.3376937 0.998609807736   
 9   924.3581280 0.998715031025   
 9   924.3785621 0.998398604155   
 9   924.3989964 0.998422491777   
 9   924.4194307 0.999913701763   
 9   924.4398650 0.998460510103   
 9   924.4602991 0.998323156281   
 9   924.4807334 0.998197073379   
 9   924.5011677 0.998364623173   
 9   924.5216018 0.998480949159   
 9   924.5420361 0.998644209275   
 9   924.5624704 0.998124317068   
 9   924.5829046 0.998775759414   
 9   924.6033388 0.99820397051    
 9   924.6237731 0.999186559209   
 9   924.6442073 0.998483051943   
 9   924.6646414 0.998427454346   
 9   924.6850758 0.998236521599   
 9   924.7055100 0.998241063611   
 9   924.7259443 0.999153839897   
 9   924.7463785 0.998547817677   
 9   924.7668127 0.998801329262   
 9   924.7872469 0.998972159398   
 9   924.8076812 0.999557826674   
 9   924.8281154 0.999317100013   
 9   924.8485496 0.998625116      
 9   924.8689838 0.999249726827   
 9   924.8894180 0.999718984006   
 9   924.9098523 0.999109849665   
 9   924.9302865 0.999742703404   
 9   924.9507208 0.999079233137   
 9   924.9711550 0.999276978902   
 9   924.9915892 0.998812600182   
 9   925.0120235 0.999428211096   
 9   925.0324577 0.998329548743   
 9   925.0528919 0.998821600095   
 9   925.0733262 0.998146522463   
 9   925.0937604 0.999261334193   
 9   925.1141946 0.999006560937   
 9   925.1346289 0.999621162515   
 9   925.1550631 0.999239801689   
 9   925.1754972 0.999479519014   
 9   925.1959316 0.998778955645   
 9   925.2163658 0.998933972849   
 9   925.2368001 0.998773740742   
 9   925.2572342 0.999616788725   
 9   925.2776685 0.999136428849   
 9   925.2981028 0.998568509067   
 9   925.3185369 1.00011918577    
 9   925.3389711 0.99944915482    
 9   925.3594054 0.999634704441   
 9   925.3798396 1.00034056682    
 9   925.4002738 0.999188409659   
 9   925.4207080 0.999938514609   
 9   925.4411422 0.999140045637   
 9   925.4615765 0.998962570705   
 9   925.4820108 1.00147001393    
 9   925.5024449 0.999888300138   
 9   925.5228792 1.00011304564    
 9   925.5433133 1.00013861549    
 9   925.5637476 1.00016494234    
 9   925.5841819 0.999615358832   
 9   925.6046161 0.999456977175   
 9   925.6250502 1.00050525683    
 9   925.6454845 1.00012995202    
 9   925.6659187 1.00067591875    
 9   925.6863529 1.00033880049    
 9   925.7067872 0.999883001123   
 9   925.7272214 1.00087736541    
 9   925.7476555 1.00061863892    
 9   925.7680898 0.999781983401   
 9   925.7885241 1.00017326936    
 9   925.8089584 1.00025855827    
 9   925.8293925 1.00067196551    
 9   925.8498267 1.00017326936    
 9   925.8702610 1.00034948263    
 9   925.8906951 1.00108722321    
 9   925.9111293 1.00058162993    
 9   925.9315637 1.00089906614    
 9   925.9519978 1.0009618132     
 9   925.9724320 1.00074766572    
 9   925.9928663 1.00110471837    
 9   926.0133004 1.00036924879    
 9   926.0337346 1.00132483775    
 9   926.0541689 1.00111859674    
 9   926.0746032 1.00155151782    
 9   926.0950374 1.00084742177    
 9   926.1154716 1.00197636421    
 9   926.1359058 1.00139204271    
 9   926.1563400 1.00091546785    
 9   926.1767742 1.00136285608    
 9   926.1972083 1.00111186783    
 9   926.2176426 1.00207006424    
 9   926.2380769 1.00185532799    
 9   926.2585110 1.0017041799     
 9   926.2789453 1.0020081583     
 9   926.2993795 1.00184885141    
 9   926.3198136 1.00103650407    
 9   926.3402479 1.00171250693    
 9   926.3606821 1.00212482073    
 9   926.3811164 1.00285574829    
 9   926.4015505 1.00152577975    
 9   926.4219847 1.00242249077    
 9   926.4424191 1.00344057445    
 9   926.4628532 1.00217453053    
 9   926.4832874 1.00235368769    
 9   926.5037217 1.00207914827    
 9   926.5241558 1.0022618381     
 9   926.5445900 1.00219824993    
 9   926.5650243 1.00272941306    
 9   926.5854585 1.00173033853    
 9   926.6058926 1.00295844824    
 9   926.6263269 1.00098452326    
 9   926.6467611 1.0020860454     
 9   926.6671953 1.00273622607    
 9   926.6876295 1.00154293846    
 9   926.7080637 1.00155084493    
 9   926.7284981 1.00250567688    
 9   926.7489322 1.00223248325    
 9   926.7693664 1.00253377007    
 9   926.7898006 1.00267474068    
 9   926.8102348 1.00325275383    
 9   926.8306690 1.00338556564    
 9   926.8715374 1.00267507713    
 9   926.8919717 1.00239507047    
 9   926.9124058 1.00230826756    
 9   926.9328400 1.00263209623    
 9   926.9532743 1.00079964653    
 9   926.9737084 0.992047272593   
 9   926.9941426 0.990703678012   
 9   927.0145769 0.993890320324   
 9   927.0350110 1.00239414524    
 9   927.0554452 1.00221902543    
 9   927.0758795 1.00327251999    
 9   927.0963137 1.00187879505    
 9   927.1167478 1.00329581883    
 9   927.1371821 1.00274673999    
 9   927.1576163 1.00288535548    
 9   927.1780505 1.00246336888    
 9   927.1984847 1.00301715796    
 9   927.2189189 1.00272428226    
 9   927.2393531 1.00290604687    
 9   927.2597873 1.00213230664    
 9   927.2802215 1.00168247918    
 9   927.3006558 1.0028935984     
 9   927.3210899 1.0024116404     
 9   927.3415241 1.00289797218    
 9   927.3619584 1.00273992697    
 9   927.3823925 1.0024390607     
 9   927.4028267 1.00268609571    
 9   927.4232610 1.00356371346    
 9   927.4436951 1.00280208525    
 9   927.4641294 1.0023226506     
 9   927.4845635 1.00250172365    
 9   927.5049976 1.00131524906    
 9   927.5254319 1.00222600667    
 9   927.5458660 1.00269459096    
 9   927.5663002 1.00191227137    
 9   927.5867345 1.0027750014     
 9   927.6071686 1.00239490225    
 9   927.6276028 1.00284523437    
 9   927.6480371 1.00335528555    
 9   927.6684713 1.00185482332    
 9   927.6889054 1.00251846181    
 9   927.7093397 1.0037138522     
 9   927.7297739 1.00269114239    
 9   927.7502082 1.00190873869    
 9   927.7706423 1.00221372642    
 9   927.7910765 1.00118714748    
 9   927.8115107 1.00235730448    
 9   927.8319448 1.00300798982    
 9   927.8523790 1.00309883007    
 9   927.8728133 1.00246690156    
 9   927.8932474 1.00310152163    
 9   927.9136816 1.00194574768    
 9   927.9341159 1.00250475166    
 9   927.9545500 1.0019459159     
 9   927.9749842 1.00217469875    
 9   927.9954184 1.00213390475    
 9   928.0158525 1.00172243207    
 9   928.0362868 1.00196114006    
 9   928.0567210 1.00207073713    
 9   928.0771551 1.00236908006    
 9   928.0975894 1.0026971143     
 9   928.1180236 1.00238506122    
 9   928.1384578 1.00360417101    
 9   928.1588920 1.00291395334    
 9   928.1793261 1.00221894132    
 9   928.1997602 1.00213003563    
 9   928.2201945 1.00288291625    
 9   928.2406287 1.00249995731    
 9   928.2610629 1.00229775365    
 9   928.2814971 1.00255908759    
 9   928.3019312 1.0021275964     
 9   928.3223655 1.00239271535    
 9   928.3427996 1.00261897486    
 9   928.3632338 1.00240827595    
 9   928.3836681 1.00219160513    
 9   928.4041022 1.00160812475    
 9   928.4245364 1.00158928381    
 9   928.4449706 1.00268760972    
 9   928.4654047 1.00237185574    
 9   928.4858389 1.00220632462    
 9   928.5062732 1.00191395359    
 9   928.5267073 1.002344099      
 9   928.5471415 1.00198822391    
 9   928.5675757 1.00243670558    
 9   928.5880099 1.00193279453    
 9   928.6084441 1.00187072036    
 9   928.6288783 1.00195920549    
 9   928.6493124 1.00215695126    
 9   928.6697466 1.00139750995    
 9   928.6901808 1.00241803287    
 9   928.7106150 1.00231339836    
 9   928.7310493 1.00286659865    
 9   928.7514833 1.00234275321    
 9   928.7719175 1.00228160427    
 9   928.7923518 1.00192463573    
 9   928.8127859 1.00194095333    
 9   928.8332202 1.00170207712    
 9   928.8536542 1.00197476609    
 9   928.8740884 1.00175069348    
 9   928.8945227 1.00143729462    
 9   928.9149568 1.00138119235    
 9   928.9353909 1.00287029955    
 9   928.9558252 1.00137454755    
 9   928.9762593 1.00119522217    
 9   928.9966935 1.0011442507     
 9   929.0171277 1.00163966651    
 9   929.0375618 1.00091672952    
 9   929.0579960 1.00133619278    
 9   929.0784303 1.0012895951     
 9   929.0988643 1.00113769001    
 9   929.1192986 1.00150264913    
 9   929.1397328 1.00193893466    
 9   929.1601670 1.00129834268    
 9   929.1806011 1.00095264506    
 9   929.2010353 1.00097241123    
 9   929.2214695 1.00197585954    
 9   929.2419037 1.00068550744    
 9   929.2623378 1.00077037578    
 9   929.2827720 1.00111691451    
 9   929.3032063 1.00122533403    
 9   929.3236403 1.00077306735    
 9   929.3440745 1.00105441979    
 9   929.3645088 1.00126183836    
 9   929.3849429 1.00136891209    
 9   929.4053771 1.00173496466    
 9   929.4258113 1.00153225632    
 9   929.4462454 1.00054495739    
 9   929.4666796 0.999770712481   
 9   929.4871138 1.00026200683    
 9   929.5075479 0.999771637706   
 9   929.5279821 0.999960047112   
 9   929.5484162 1.0010397003     
 9   929.5688504 1.00058188227    
 9   929.5892847 1.00106257859    
 9   929.6097187 1.00069753536    
 9   929.6301529 1.00049104202    
 9   929.6505872 1.00020960546    
 9   929.6710213 1.00038531406    
 9   929.6914555 1.0000237194     
 9   929.7118897 1.00026335261    
 9   929.7323238 0.99993170159    
 9   929.7527580 1.00052350899    
 9   929.7731922 1.00059786342    
 9   929.7936263 1.00055336852    
 9   929.8140606 0.999902178509   
 9   929.8957971 1.00225494097    
 9   929.9162313 1.00122735271    
 9   929.9366656 0.999305913204   
 9   929.9570996 1.00139877162    
 9   929.9775339 1.00170165656    
 9   929.9979681 0.997532509665   
 9   930.0184021 0.990298345454   
 9   930.0388364 0.989442428436   
 9   930.0592705 0.994423249788   
 9   930.0797046 0.999883337568   
 9   930.1001389 0.999425687755   
 9   930.1205730 1.00080368387    
 9   930.1410072 1.00035023963    
 9   930.1614413 1.0005591722     
 9   930.1818755 1.00007065353    
 9   930.2023097 1.00023231553    
 9   930.2227438 1.00063192851    
 9   930.2431780 1.00023626876    
 9   930.2636121 0.999679031118   
 9   930.2840463 0.999002944149   
 9   930.3044805 1.00035133308    
 9   930.3249146 0.999678610561   
 9   930.3453488 1.00088501954    
 9   930.3862172 1.00012524179    
 9   930.4066512 1.00032938002    
 9   930.4270854 0.999920514782   
 9   930.4475197 1.00021944649    
 9   930.4679537 0.999665236858   
 9   930.4883879 1.00023576409    
 9   930.5088221 0.999807385026   
 9   930.5292562 1.00023980144    
 9   930.5496904 1.00010724196    
 9   930.5701246 1.0005331818     
 9   930.5905587 0.999745394967   
 9   930.6109929 0.999932710926   
 9   930.6314271 0.999840356672   
 9   930.6518612 1.00022827818    
 9   930.6722954 1.00016208256    
 9   930.6927295 0.999954495764   
 9   930.7131637 1.00042551928    
 9   930.7335978 1.00028261411    
 9   930.7540320 0.999993859872   
 9   930.7744661 1.00068130187    
 9   930.7949004 1.00033409025    
 9   930.8153344 0.99959895712    
 9   930.8357687 1.00045007979    
 9   930.8562028 1.00046311705    
 9   930.8766369 1.00016418534    
 9   930.8970711 1.00125822157    
 9   930.9175052 1.00027504409    
 9   930.9379393 1.00078938495    
 9   930.9583736 1.00032441745    
 9   930.9788076 1.00017999827    
 9   930.9992418 1.00049440647    
 9   931.0196760 1.00029136169    
 9   931.0401101 1.00036882824    
 9   931.0605442 1.00094086947    
 9   931.0809785 1.00013415759    
 9   931.1014125 1.00126461403    
 9   931.1218468 1.00020077377    
 9   931.1422809 1.00104441054    
 9   931.1627150 1.00086298237    
 9   931.1831492 1.00047060296    
 9   931.2035834 1.00026015638    
 9   931.2240175 1.00109992402    
 9   931.2444517 1.00097998125    
 9   931.2648858 1.0007089745     
 9   931.2853199 1.00096828977    
 9   931.3057542 1.00057279824    
 9   931.3261882 1.00014769952    
 9   931.3466225 1.00124038996    
 9   931.3670566 1.0006258725     
 9   931.3874907 1.00024047433    
 9   931.4079249 1.00092757988    
 9   931.4283591 1.00105122356    
 9   931.4487931 1.00070199326    
 9   931.4692273 1.0007126754     
 9   931.4896615 1.00116897943    
 9   931.5100955 1.0005405836     
 9   931.5305298 1.0011887456     
 9   931.5509638 1.00085440301    
 9   931.5713980 1.00069307746    
 9   931.5918322 1.00136815509    
 9   931.6122662 1.00118285781    
 9   931.6327005 1.00044839757    
 9   931.6531346 0.999928925916   
 9   931.6735688 1.00064303121    
 9   931.6940029 1.0005131633     
 9   931.7144370 1.00035949188    
 9   931.7348712 1.00023946499    
 9   931.7553053 1.00040003354    
 9   931.7757395 1.00041147269    
 9   931.7961736 1.00022297917    
 9   931.8166078 1.0006755823     
 9   931.8370419 1.00079384285    
 9   931.8574760 1.00099436429    
 9   931.8779102 1.00113432556    
 9   931.8983443 1.00136142619    
 9   931.9187785 1.00118899793    
 9   931.9392127 1.00072066598    
 9   931.9596467 0.99989031881    
 9   931.9800809 1.00010690552    
 9   932.0005151 1.0008772813     
 9   932.0209491 1.00010488684    
 9   932.0413833 1.00013743793    
 9   932.0618175 1.00133619278    
 9   932.0822515 1.00099360729    
